author_review_count,rating,title,date,location,body,Seat Type,Aircraft Type,Seat Layout,Date Flown,Type Of Traveller,Seat Legroom,Seat Recline,Seat Width,Aisle Space,Seat Storage,Recommended,airline_slug,airline,Viewing Tv Screen,Power Supply,Sleep Comfort,Sitting Comfort,Seat/bed Width,Seat/bed Length,Seat Privacy
0.0,0.9,"""seats are fine""",2016-08-09,United Kingdom,"I always fly with Canadian Affair it used to be the Thomas Cook flights but for the last few years it is Air Transat. I cannot fault them, seats are fine, I always like an aisle seat for getting up and down to stretch my legs. Also I am Coeliac and the meals are nice cannot say anything bad about them airline staff on plane very nice. I flew with them again last September from Glasgow to Toronto to visit family. And hopefully will be flying with them again next year.",Economy Class,A310,2x4x2,September 2015,Solo Leisure,0.6,0.6,0.6,0.6,0.6,True,air-transat,Air Transat,0.6,0.6,,,,,
0.0,0.1,"""sitting on a concrete pad""",2016-04-18,Canada,"Narrow seat - the lady next to me (not a big woman) and I were elbow banging the whole flight. Leg room about what someone 6'2"" has learned to expect. The seat bottom is like sitting on a concrete pad.  The lumbar support is positioned perfectly to induce back aches.  It appears that no matter your size, the support is not positioned correctly as I spoke to other passengers and they were complaining.",Economy Class,A330,2x3x2,April 2016,Couple Leisure,0.4,0.2,0.2,0.2,0.2,no,air-transat,Air Transat,0.6,,,,,,
0.0,0.2,"""most uncomfortable flight""",2016-02-02,Canada,"This Air Transat flight was operated by Enerjet, and the most uncomfortable flight I have had in years. No leg room, narrow aisle, front passenger reclines right in your lap. Stewards allowed oversize baggage in overhead bins, so we had no room for our small carry on. Did not pre board people with children so we waited a long time on the breeze way. Not at all happy.",Economy Class,Boeing 737,3x3,January 2016,Couple Leisure,0.2,0.2,0.2,0.2,0.4,no,air-transat,Air Transat,,,,,,,
0.0,0.2,"""I was very uncomfortable""",2015-07-04,Canada,"We have flown quite a few airlines over the last few years and Air Transat is not bad, but its not good either. Firstly the seats, flying this airline you are going to get well acquainted with the person at the side of you. Most airlines we have flown use a 2x4x2 configuration which is ok, using a 3x3x3 means you are very cramped. We flew a different airline earlier in the day with the 2x4x2 in the same body and it was much more comfortable. I am 185 cm and I have broad shoulders and I was very uncomfortable for the transatlantic flight. The width of the isle was so narrow that I was not possible to pull my hand luggage along the floor. You will have to pay for a blanket and headphones on this airline. The in flight entertainment system is ok; full touch screen, but a limited number of movies and shows. The service was good, but it was obvious that the flight attendant was not fluent in French when making her announcements which for a dual language airline is not what you would expect. The attendants were friendly. Food was ok, but there was not enough. Flying this airline again I will make sure that I eat plenty before the flight! Overall I think it would be better to pay more for an airline with better service.",Economy Class,A330,3x3x3,July 2015,Couple Leisure,0.4,0.2,0.2,0.2,0.4,no,air-transat,Air Transat,0.6,0.6,,,,,
0.0,0.1,"""seats were hard, slippery, narrow""",2015-07-03,United Kingdom,"Calgary to Gatwick, 1st July 2015, Airbus A330. The only good point about this flight was the condition of the aircraft. However, the seats were hard, slippery, narrow and very uncomfortable.The cabin crew were rude and unhelpful, not a a hint of ""please"" or ""thank you"" at any time. The food was diabolical and very little of it. (eg. a slice of Banana Bread for a ""snack"" breakfast) The air travel side of our Canadian Holiday should have been one of the highlights, instead it turned out to be the only regret.",Premium Economy,A330,3x3x3,July 2015,Couple Leisure,0.4,0.2,0.2,0.2,0.4,no,air-transat,Air Transat,0.2,0.2,,,,,
0.0,0.3,"""seats become very coccyx unfriendly""",2014-01-10,United Kingdom,London to Calgary and back again. Seats become very coccyx unfriendly after an hour or so. Either the seat or I don't have enough padding. Spent most of the flight wriggling around trying to find a comfortable position - and failed. I'll avoid this plane type the most uncomfortable I've ever experience in future.,Economy Class,AIRBUS A330,3x3x3,,,0.4,0.4,0.4,0.4,,no,air-transat,Air Transat,0.4,,,,,,
0.0,0.6,"""more comfortable in economy""",2008-11-09,United Kingdom,The seats in twos at the rear of the aircraft are the more comfortable in economy.,Economy Class,A310-300,3x3x3,,,0.6,0.6,0.6,0.6,,True,air-transat,Air Transat,0.6,,,,,,
0.0,0.1,"""very uncomfortable seats""",2008-11-05,United Kingdom,Seats 14j and 14K emergency exit seats. Very uncomfortable seats very narrow width very short seat belts. Only position you can only sit in is bolt upright with your arms folded for 6 or 7 hours due to space restriction rendering you unable to move in seat and lack of space between you and person next to you. Overall terrible seats and not worth the extra money.ar.,Economy Class,A310-300,3x3x3,,,0.6,0.6,0.6,0.8,,True,air-transat,Air Transat,,,,,,,
0.0,0.1,"""pitch was just about bearable""",2008-09-17,United Kingdom,I was sat in 8C. Being just over 2 metres tall there's barely a flight where the seat pitch is great enough (in economy) for me. The pitch was just about bearable and I could put my right leg out a little into the aisle during take-off so it was more comfortable. The crew were quite accommodating too once in the air they re-allocated me to 9H-J-K a vacant three-seater! Can't complain on that front I think 7 hours in that seat would've been too much to bear.,Economy Class,A310-300,3x3x3,,,0.6,0.6,0.2,0.4,,no,air-transat,Air Transat,0.4,,,,,,
1.0,0.8,TUI Airways Seat Review by Noah Wesselby,2022-02-03,United Kingdom,"The seat on the TUI Boeing 787-9 is very good after using 4 times long and short haul, I flew 9:30 to Jamaica in 2019 and the seat did get a bit cramped but that’s expected really after that time. The TV is acceptable but is not the biggest but does the job with an acceptable amount of content. The recline was pretty average. Overall the TUI Economy 787 seat was just above average quality and works great",Economy Class,Boeing 787-9,3x3x3,October 2021,Family Leisure,1.0,0.8,0.8,0.8,0.8,True,qingdao-airlines,Qingdao Airlines,0.8,0.8,,,,,
0.0,0.1,"""seating is inappropriate""",2020-02-12,United Kingdom,I will no longer be flying with them due to the 3-4-3 seat configuration on the Boeing 777. I accept that EVA are not alone in this layout but for a long haul flight the seating is inappropriate. Having paid extra for exit row seating I feel this made little difference and would hate to imagine what the normal seat experience would be.,Economy Class,Boeing 777-300ER,3x4x3,February 2020,Couple Leisure,0.8,0.4,0.2,0.2,,no,eva-air,EVA Air,,,,,,,
0.0,0.9,"""Good seat pitch and width""",2020-01-18,United Kingdom,"I used to travel in premium economy, (about 3 trips to Thailand from London) but now am quite satisfied for the last 3 trips with the EVA Air Boeing 777-300 economy product. Good seat pitch and width compared to BA or Thai.",Economy Class,Boeing 777-300,3x3x3,December 2019,Solo Leisure,0.8,0.8,0.8,0.8,0.8,True,eva-air,EVA Air,0.8,0.8,,,,,
2.0,0.8,"""comfort of the seat is good""",2019-12-15,China,"I feel the comfort of the seat is good. The seat width is enough, but the distance between front and rear seats may feel tight for people with long legs. The in-flight entertainment system has a Chinese interface, which is very kind to the Chinese.",Economy Class,A320,3x3,August 2019,Solo Leisure,0.8,0.8,0.8,0.8,0.8,True,eva-air,EVA Air,0.6,,,,,,
4.0,0.9,"""it was very comfortable""",2019-12-02,United Kingdom,"My seat was a special Economy Class seat - despite having a 3-4-3 configuration, the last few rows on the Boeing 777-300ER aircraft were in a 2-4-2 configuration. Hence, the seats were more comfortable and there was more aisle space. My seat was an aisle seat, and it was very comfortable with more than enough legroom. Recline was sufficient. The touchscreen was responsive and the tray table was practical. The USB and audio ports were located conveniently below the screen. However, there was only 1 storage compartment, the seatback pouch. It would have been nice to have multiple segmented pouches.",Premium Economy,Boeing 777-300ER,3x4x3,November 2019,Family Leisure,1.0,1.0,1.0,1.0,0.6,True,eva-air,EVA Air,1.0,1.0,,,,,
1.0,0.1,"""The recline is reduced""",2019-11-08,United States,"The 3-4-3 layout on the Boeing 777 packs customers in like sardines. The addition of the one seat results in barely any lateral movement. The seat pitch is about 31"". I am only 5'10"" (180CM) and do not have long legs, but my knees were up against the seat in front of me. The recline is reduced compared to seating on some airlines.",Economy Class,Boeing 777,3x4x3,November 2019,Business,0.4,0.4,0.4,0.4,0.4,no,eva-air,EVA Air,0.8,,,,,,
0.0,1.0,"""legroom is incredibly big""",2018-10-28,China,"Sapporo to Taipei. Everything is enough for a comfy flight, although there are always people lining up for the restroom after the meal. The width is okay, but the legroom is incredibly big. Service is one of the best I've ever had, they even offer free alcohol, coffee, and drinks. The meal is amazing.",Economy Class,A321-200,3x3,September 2018,Family Leisure,1.0,1.0,1.0,0.8,1.0,True,eva-air,EVA Air,,,,,,,
1.0,1.0,"""enough leg room to stretch""",2018-09-20,United States,This was my 4th time on a long haul trip from Houston to Taipei on EVA Air and for the most part I have been using seat 64G on all trips. This is an aisle seat that allows for easy movement to the bathroom in the rear of the plane as well as to move about without bothering anyone. The entertainment on the screen was excellent as well as the sound and the selection. The seat reclines enough to allow me to sleep for several hours and I felt rested when i awoke. There was enough leg room to stretch and exercise on the seat. All in all it was a great travel experience on this seat.,Economy Class,Boeing 777-300,3x4x3,August 2018,Solo Leisure,1.0,1.0,1.0,1.0,1.0,True,eva-air,EVA Air,1.0,1.0,,,,,
1.0,1.0,"""more than enough leg room""",2017-12-17,Romania,"Comfortable seats on both legs of my journey from IAH to KUL via TPE on Boeing 777 and A330. Although I had an emergency row seat on the leg from IAH to TPE, I noticed the other seats were with enough leg room, the width was acceptable, therefore I did not feel cramped in there. On the second leg there was more than enough leg room for me not to feel cramped.",Economy Class,Boeing 777-300ER /  A330-300,3x3x3 / 2x4x2,December 2017,Business,1.0,1.0,1.0,1.0,1.0,True,eva-air,EVA Air,0.8,1.0,,,,,
1.0,0.9,"""was very comfortable""",2017-10-23,China,"This is my first time taking EVA. The seats in the front row of the Elite Class (Premium Class) were very comfortable. Sleeping on planes is rare for me but I managed to sleep for about 8 hours of the 13-hour flight and was very comfortable. I am amazed at how nice this Premium Economy seat is. Because it was the front row, the seat had a leg extension that came up like a lazyboy. The recliner was also the furthest back I have ever been able to recline in any economy/premium economy class seats.",Premium Economy,Boeing 777-300ER,2x4x2,October 2017,Business,1.0,1.0,0.8,1.0,0.4,True,eva-air,EVA Air,0.8,1.0,,,,,
4.0,0.7,"""plenty of legroom""",2017-09-02,Hong Kong,"The seat is very thin and simple but quite comfy. It is spacious, more spacious than expected, plenty of legroom and width. However, there is no personal inflight entertainment. There is no socket. As a narrowbody aircraft and for a short flight, it is pretty good.",Economy Class,A321,3x3,August 2017,Business,1.0,0.8,1.0,1.0,0.6,True,eva-air,EVA Air,,,,,,,
